SA1_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
40105101822,0,9,0,9,0,24,0,24,0,34,0,36,0,26,3,36,7,21,0,34,0,17,0,16,0,10,0,10,0,13,0,13,3,3,0,4,13,156,10,180,0,19,0,17,0,13,0,16,5,29,0,36,5,32,3,44,8,22,0,24,9,13,0,23,4,12,0,12,0,16,0,13,0,15,0,15,27,159,6,194,0,24,0,27,3,31,0,33,3,67,0,77,8,66,7,77,12,42,5,57,11,30,0,41,4,17,0,28,4,22,0,24,3,12,0,18,46,317,13,377
40105101823,0,5,3,8,0,8,0,13,0,22,3,28,0,12,0,13,3,17,0,20,3,0,0,8,0,12,0,18,5,35,0,38,4,50,9,61,23,162,17,199,0,5,0,4,0,12,0,12,4,27,0,32,0,10,0,17,0,16,0,20,0,15,0,13,5,24,0,28,7,68,4,75,3,105,9,114,25,268,21,310,0,10,0,12,0,19,0,18,4,49,7,59,0,18,0,26,4,28,5,38,3,15,0,20,4,37,5,49,13,100,3,113,7,150,15,171,48,432,33,513
40105101824,0,13,0,18,0,22,0,21,3,42,3,46,0,51,0,55,3,37,0,45,0,25,0,29,3,17,0,27,5,23,0,25,4,19,0,25,25,254,8,288,0,13,0,15,0,9,0,12,6,36,3,43,6,48,4,55,11,38,0,47,0,21,4,25,11,35,0,45,7,51,0,56,0,37,3,43,33,297,16,344,0,31,3,34,0,35,0,35,7,83,5,91,7,95,9,107,20,70,5,92,4,46,4,57,12,60,0,72,6,73,0,84,4,60,3,65,62,543,28,631
40105101825,0,3,0,3,0,15,0,15,0,36,0,35,0,24,0,22,5,16,0,22,7,21,0,29,0,13,0,16,0,10,0,10,0,4,0,3,13,142,5,157,0,8,0,8,0,14,0,13,0,33,0,33,6,15,0,20,8,14,0,18,0,5,0,11,0,10,0,16,0,14,0,14,0,4,0,10,16,124,7,153,0,9,0,9,0,26,0,32,0,66,0,71,6,39,0,48,15,24,0,42,11,31,5,45,0,23,0,32,0,27,0,25,0,10,3,15,35,265,11,313
40105101826,0,27,0,27,0,4,0,4,0,13,0,13,3,21,0,20,3,19,0,21,5,17,0,25,4,17,0,19,0,5,0,5,0,3,0,3,15,126,3,138,0,12,0,18,0,17,0,17,4,11,0,15,4,12,0,19,9,21,0,30,5,24,0,25,3,12,3,21,0,16,0,16,0,10,0,10,30,132,3,167,0,39,0,39,0,22,0,22,4,25,0,30,7,31,0,39,13,39,0,57,15,39,0,55,8,27,6,36,0,18,0,18,0,12,0,13,44,258,8,305
40105101827,0,7,0,7,0,8,0,12,0,15,0,17,0,12,0,17,3,18,0,22,0,17,0,21,0,5,0,11,0,0,0,3,0,0,0,0,11,93,5,104,3,6,0,11,0,10,0,8,0,15,0,15,5,15,0,19,8,20,0,22,7,17,0,23,0,10,0,12,0,7,0,11,0,5,0,5,21,97,0,116,3,16,0,14,0,20,0,20,0,23,0,24,5,24,0,33,9,37,0,47,6,34,0,44,4,20,0,19,3,11,0,9,0,0,0,0,30,183,4,221
40105101828,0,11,0,18,0,26,0,26,3,48,0,50,3,32,0,32,4,29,0,35,4,21,3,20,7,26,0,36,0,10,0,15,0,9,0,14,26,212,11,247,0,15,0,13,0,16,0,19,0,47,0,52,7,31,0,40,7,30,0,37,6,25,0,32,7,29,0,42,0,22,0,24,3,12,0,17,34,226,7,270,0,22,0,27,0,39,0,40,3,95,3,98,10,63,0,76,16,56,3,76,9,42,3,59,18,53,0,72,0,34,3,39,3,23,3,32,63,433,19,515
40105101829,0,8,0,7,0,9,0,9,3,23,0,24,3,17,0,17,4,18,5,23,0,17,0,18,0,21,0,16,0,5,0,8,0,0,0,0,12,113,4,130,0,10,0,10,0,10,0,10,0,27,0,30,0,11,0,13,5,12,0,20,0,9,0,21,3,18,0,22,0,6,0,10,0,6,0,6,16,114,8,138,0,13,0,14,0,19,0,19,3,52,5,55,3,29,0,32,7,26,5,44,9,26,6,36,7,34,0,42,0,13,0,18,0,4,0,4,31,225,12,266
40105101901,0,11,0,11,0,7,0,7,0,24,0,24,0,12,0,18,5,19,0,21,3,17,0,21,5,10,0,18,0,5,0,7,0,0,0,0,16,115,3,130,0,3,0,3,0,0,0,0,0,22,0,23,3,16,0,16,0,18,0,21,7,14,0,18,5,21,0,24,0,12,0,12,0,3,0,3,19,100,0,124,0,17,0,17,0,11,0,11,0,43,0,47,3,30,0,31,8,36,0,45,11,26,0,40,10,34,0,42,0,16,0,15,0,3,0,0,30,214,5,256
40105101902,0,6,0,4,0,13,0,13,0,39,0,36,0,23,0,28,0,13,0,13,4,7,0,15,0,13,0,13,0,7,0,3,0,3,0,6,15,122,4,139,5,5,0,12,4,12,0,16,0,40,0,39,3,19,0,20,4,14,0,19,5,7,0,17,3,22,0,23,4,8,0,13,0,5,0,7,31,134,12,172,5,13,3,21,4,23,0,25,6,72,0,79,4,38,0,46,4,26,3,30,6,19,0,28,3,33,3,42,3,16,0,17,0,7,0,14,40,261,13,313
40105101903,4,54,0,58,0,16,0,17,0,39,3,45,7,23,0,34,7,23,4,30,4,30,3,37,0,30,5,34,0,20,0,18,3,11,0,14,31,237,18,281,0,6,0,6,3,15,0,19,7,32,7,38,4,20,0,29,8,12,0,23,12,19,5,32,0,30,0,30,0,33,0,32,0,19,0,20,45,178,16,236,4,63,0,67,5,29,0,39,8,67,10,86,18,42,4,60,9,35,3,55,18,46,8,71,7,56,3,65,4,46,0,49,5,24,6,36,71,418,37,520
40105101904,0,26,0,26,0,12,0,12,0,23,0,26,0,18,4,21,3,22,0,27,6,31,0,37,4,20,0,21,0,13,0,13,0,3,0,3,15,172,4,195,4,21,0,17,0,11,0,18,0,18,0,22,5,18,0,25,12,28,3,40,14,28,0,39,3,25,0,27,0,12,0,16,0,0,0,0,36,157,3,198,4,45,0,46,0,24,0,30,0,38,5,45,7,32,7,41,12,50,3,67,22,61,0,75,4,36,0,44,0,27,0,30,0,6,0,6,48,329,11,385
40105101905,0,12,0,12,0,13,0,13,0,23,0,23,6,11,0,19,0,15,0,15,6,12,0,20,4,17,0,26,0,5,0,8,0,6,0,6,18,118,0,138,0,3,0,5,0,11,0,11,0,24,0,23,3,18,0,18,8,13,0,21,4,12,0,19,4,14,0,21,0,9,0,9,0,0,0,0,24,95,0,119,0,11,0,11,0,22,0,22,4,45,0,46,8,30,0,34,7,28,0,37,13,25,0,36,5,33,4,46,5,13,0,14,0,4,0,4,41,212,4,254
40105101906,0,15,0,12,0,8,0,12,0,17,3,17,0,9,0,16,4,15,0,21,6,23,0,31,4,11,0,17,3,9,0,9,0,4,0,4,16,117,6,137,0,12,4,11,0,8,0,6,0,8,0,13,6,12,0,11,12,19,0,30,10,7,0,19,6,9,0,16,0,9,0,12,0,3,0,5,32,90,11,127,0,19,3,27,0,19,0,25,0,25,3,30,3,21,0,22,13,34,0,52,12,34,0,48,9,22,0,33,8,18,4,27,0,4,0,9,49,203,18,267
40105101907,0,6,0,5,0,5,0,5,0,22,0,22,0,12,0,12,0,4,0,6,0,9,0,12,0,6,0,7,0,7,0,7,0,0,0,0,5,78,3,89,0,0,0,0,0,8,5,9,3,20,0,22,6,10,0,12,0,13,0,10,3,4,0,15,0,10,0,7,0,13,0,17,0,15,0,15,14,89,8,112,0,6,0,7,0,13,5,15,3,43,0,45,6,24,0,26,3,16,0,26,9,19,0,28,0,11,0,21,0,24,0,21,0,17,0,17,18,172,11,203
40105101908,0,18,0,17,0,9,0,9,0,27,5,32,0,10,0,10,11,32,0,36,10,18,0,37,3,25,0,28,0,3,0,3,0,0,0,0,19,147,4,173,0,8,0,9,0,12,0,14,6,19,0,23,5,15,0,22,13,26,0,39,9,22,4,33,8,19,0,23,0,9,0,9,0,0,0,0,32,134,4,174,0,26,0,30,0,26,0,22,4,42,0,48,0,30,0,33,20,59,0,72,19,46,4,70,7,42,5,50,0,12,0,12,0,7,0,7,54,280,9,348
40105101909,0,9,0,9,0,10,0,10,0,16,0,13,0,10,0,10,5,13,4,16,10,20,0,31,0,15,0,18,0,0,0,7,0,0,0,0,14,87,4,104,0,7,0,7,7,8,0,11,0,8,0,10,0,16,0,18,4,12,0,18,4,22,0,25,4,13,0,11,3,0,0,3,0,8,0,6,24,80,5,108,0,11,0,11,7,15,0,24,3,21,0,24,0,21,4,30,8,20,3,31,18,43,0,59,0,28,0,26,4,0,0,8,0,8,0,6,41,165,6,213
40105101910,0,11,3,15,0,8,0,10,0,13,0,20,0,17,0,25,4,21,0,29,10,15,0,24,3,22,0,27,0,7,0,7,0,4,0,7,23,128,11,161,0,7,0,8,0,14,0,14,0,18,0,19,5,21,0,25,9,17,0,29,13,17,0,36,4,20,0,23,0,14,0,14,0,9,0,9,27,136,9,168,0,15,3,21,0,20,0,22,0,36,3,40,5,40,0,44,9,45,7,54,17,35,0,62,11,41,0,53,0,18,0,21,0,13,4,20,49,263,17,330
40105101911,0,16,0,16,0,16,0,16,0,22,0,24,0,17,0,17,0,25,0,22,12,19,0,30,4,17,0,17,5,6,0,4,0,3,0,3,20,141,3,161,0,10,0,13,0,8,0,8,4,12,0,14,4,25,0,31,4,22,0,23,9,20,0,32,8,7,0,19,0,8,0,6,0,4,0,4,24,113,3,145,0,26,0,30,0,22,0,22,6,37,0,44,3,38,0,47,8,38,0,52,17,40,0,56,7,26,0,35,4,15,0,20,0,5,0,5,41,257,4,306
40105101912,0,19,0,19,0,14,0,14,0,9,3,15,0,20,0,19,3,34,0,39,8,24,4,31,8,25,0,30,0,18,0,13,0,0,0,3,22,157,11,193,0,13,0,13,0,3,0,11,4,11,0,15,0,26,0,21,7,29,0,35,7,18,0,30,8,29,4,32,0,12,0,12,0,3,0,3,31,145,7,181,0,33,0,33,0,23,0,20,8,21,3,29,4,41,0,46,12,57,0,74,17,44,6,67,7,50,8,68,4,27,0,31,0,7,0,10,50,302,11,368
40105101913,0,19,0,19,0,13,0,13,3,30,4,37,6,35,0,38,4,26,0,33,10,13,0,27,4,12,0,18,0,15,0,16,0,5,0,10,20,174,4,205,0,9,0,9,0,5,0,5,3,32,0,43,4,34,0,38,6,24,0,37,7,21,0,30,3,21,0,24,6,21,0,28,0,5,0,9,39,182,3,221,0,27,0,27,0,25,0,25,6,70,7,78,11,67,0,76,14,53,0,71,15,37,0,55,5,36,0,39,8,42,0,46,0,17,0,19,61,361,11,428
40105101914,0,6,0,6,0,34,0,29,4,66,0,72,0,36,3,41,0,19,0,24,3,21,0,23,0,19,0,22,0,11,0,15,0,14,0,13,12,229,14,248,0,5,0,5,0,16,0,25,4,62,4,71,0,39,0,46,3,16,4,21,7,13,0,21,4,16,0,22,5,17,0,27,3,18,0,21,23,217,18,252,0,14,0,14,0,49,4,51,7,125,10,136,0,76,7,84,3,43,0,47,13,32,0,43,7,40,0,40,3,32,0,37,3,32,0,36,28,440,27,495
40105101915,0,13,0,13,0,14,0,14,5,12,0,20,4,13,0,17,6,12,0,16,8,19,0,26,7,15,0,19,0,21,0,22,0,26,0,28,22,146,0,170,0,9,0,8,0,11,0,11,0,21,0,22,3,13,0,21,6,18,0,25,13,12,0,21,0,22,0,26,3,35,0,41,0,39,0,42,22,177,9,205,0,16,0,22,0,23,0,23,4,34,0,42,7,30,4,35,11,34,0,42,17,26,0,45,7,38,0,42,0,50,0,60,0,64,0,67,46,321,8,375
40105101916,0,16,0,16,0,9,0,9,3,15,0,22,0,16,0,16,0,19,0,18,6,21,0,34,3,22,0,23,0,11,0,11,0,6,0,6,16,132,0,142,0,7,0,7,0,8,0,8,0,25,0,23,0,19,0,22,0,15,0,18,12,12,0,29,10,20,0,25,0,9,0,11,0,7,0,7,22,118,6,143,0,17,0,17,0,17,0,17,3,39,0,40,0,33,0,35,3,37,0,43,19,41,0,54,9,38,0,50,0,19,0,18,0,5,0,5,41,244,5,291
40105101917,0,21,0,20,0,10,0,11,0,18,0,18,0,23,0,25,7,22,0,28,9,26,0,34,4,32,0,34,0,8,0,14,0,6,0,4,30,162,0,194,0,10,0,16,0,12,0,16,0,20,0,22,3,18,0,16,10,26,0,37,11,20,0,34,4,27,0,33,0,9,0,12,0,8,0,8,42,151,4,195,3,28,0,36,5,20,0,28,0,39,0,42,3,39,0,45,21,49,0,65,20,45,0,70,8,57,0,72,8,25,0,27,0,6,0,12,69,316,3,388
40105101918,0,12,0,16,0,18,0,17,0,22,0,32,3,32,0,38,7,23,0,28,12,16,0,26,4,24,0,27,5,13,0,17,0,0,0,0,23,169,3,202,0,7,0,7,0,8,0,6,3,23,0,28,5,31,0,36,8,15,0,17,19,16,0,37,6,32,0,32,0,18,0,24,0,6,0,6,34,151,3,190,0,24,0,27,0,18,0,21,0,51,0,57,6,67,0,75,6,30,0,44,24,42,0,64,8,55,0,58,6,32,0,39,0,5,0,5,58,324,7,388
40105101919,0,6,0,6,0,6,0,10,0,14,0,12,3,17,0,21,3,18,0,25,11,23,0,23,0,16,0,15,0,10,0,10,0,4,0,4,19,110,0,130,0,10,0,6,0,5,0,7,0,15,0,13,0,18,0,24,5,17,0,16,11,19,0,33,10,8,0,17,3,8,0,10,0,8,0,8,30,109,3,138,0,15,0,16,0,15,0,10,0,29,0,30,4,41,0,44,9,38,3,44,17,40,0,59,5,24,0,26,3,20,0,25,0,10,0,10,47,222,5,270
40105101920,0,10,0,10,0,13,0,15,3,88,3,94,7,38,3,49,0,31,0,37,5,29,3,39,3,23,0,29,3,8,0,13,0,0,0,0,28,246,12,285,0,13,0,13,0,27,0,31,8,70,5,83,9,53,0,60,8,35,0,42,21,26,7,50,11,29,0,42,3,16,0,21,0,8,0,8,55,278,15,350,0,26,0,26,0,44,0,45,10,156,5,179,16,85,7,112,10,64,0,81,21,60,6,88,16,54,4,67,6,25,0,32,0,8,0,8,86,523,29,636
40105101921,0,7,0,7,0,18,0,18,5,51,4,60,4,24,0,29,4,16,0,19,4,15,0,22,3,12,0,9,0,10,0,9,0,3,0,3,17,154,7,179,0,9,0,9,0,21,0,21,12,58,3,73,0,27,0,31,3,14,0,13,7,17,0,22,0,5,0,11,0,12,0,15,0,6,0,5,28,164,9,203,0,14,0,14,0,41,0,41,10,109,6,132,5,55,0,60,5,26,6,39,8,31,0,38,8,19,0,25,0,25,0,26,0,9,0,10,47,325,15,386
40105101922,0,15,0,13,0,11,0,11,0,23,0,24,4,13,0,17,0,8,0,13,4,23,3,31,0,11,0,20,0,10,0,10,0,4,0,4,14,122,5,138,0,11,0,9,0,16,0,16,0,22,3,23,0,18,0,19,6,18,0,29,6,17,0,23,0,24,0,25,3,8,0,12,0,3,0,3,19,141,0,164,0,24,0,28,0,28,0,28,5,45,6,53,3,31,0,35,7,32,0,40,9,43,3,54,0,41,0,43,3,15,0,19,0,9,0,9,37,260,11,306
40105101923,0,6,0,6,0,10,0,11,4,49,4,60,3,37,0,46,6,32,0,37,6,28,0,36,3,20,0,23,0,11,0,12,0,3,0,5,21,197,6,233,3,10,0,13,0,10,0,11,6,56,0,62,8,34,4,47,9,25,0,35,8,22,6,35,5,29,0,35,0,24,0,24,0,11,0,16,43,216,10,270,3,19,0,16,3,22,0,22,11,101,4,120,13,75,3,95,12,63,4,77,13,45,4,62,9,42,0,56,0,31,0,33,0,17,0,19,68,411,18,497
40105101924,0,9,0,11,4,14,0,14,5,23,0,28,0,26,0,25,4,18,0,24,4,14,0,17,0,14,0,14,0,5,0,5,0,4,0,4,12,126,0,149,0,9,0,9,0,13,0,13,3,30,0,31,8,28,0,30,5,24,0,26,6,9,0,18,3,18,0,18,0,15,0,13,0,4,0,4,24,135,0,160,0,20,0,18,4,25,0,21,6,52,0,57,9,49,0,60,6,39,0,48,10,24,0,35,3,30,0,35,4,18,0,23,0,11,0,11,40,271,0,309
40105101925,0,18,0,19,0,17,0,20,3,29,3,37,0,28,0,32,3,23,0,28,10,40,3,55,3,15,0,23,0,11,0,13,0,5,0,7,25,185,15,223,0,15,0,14,0,15,0,18,3,32,0,38,3,29,0,35,12,27,3,45,14,31,5,52,4,23,0,28,7,18,0,18,0,12,0,12,48,208,9,265,0,30,0,28,4,28,0,35,3,65,8,71,5,57,0,62,18,49,6,77,24,72,9,109,8,45,0,53,0,29,4,37,0,19,0,20,72,396,22,490
40105101926,0,11,0,13,0,10,0,10,5,38,0,40,3,37,0,41,8,34,0,45,10,29,0,40,3,6,5,17,0,11,0,11,0,4,0,4,30,188,9,223,0,19,0,19,0,18,0,19,4,22,0,31,0,32,4,40,6,36,0,45,19,22,0,46,0,18,0,22,0,16,0,18,0,11,0,10,42,194,4,244,0,33,0,33,0,29,0,35,13,64,0,69,7,74,9,86,12,74,0,87,22,52,3,80,9,26,7,37,4,27,0,26,0,13,0,11,70,383,13,470
40105101927,0,16,0,16,0,15,0,15,0,28,0,28,0,22,0,22,0,17,0,22,4,23,0,26,7,11,0,15,7,12,0,15,0,0,0,0,13,142,4,157,0,10,0,13,0,7,0,11,0,27,0,28,0,31,0,36,0,30,0,27,3,16,0,23,6,14,0,13,0,11,0,10,0,3,0,3,21,146,3,167,0,25,0,23,0,24,0,22,0,52,0,52,5,52,4,58,4,48,0,52,13,41,3,51,5,25,0,31,3,18,0,24,0,6,0,6,35,284,8,328
40105101928,0,9,0,9,0,6,0,7,0,15,0,18,5,17,3,19,4,17,0,15,13,20,0,27,3,15,0,15,0,5,0,5,0,0,0,0,23,102,3,124,0,7,0,7,4,8,0,11,5,14,0,18,3,20,0,19,6,20,0,22,12,24,0,30,8,15,0,16,0,9,0,9,0,5,0,5,33,103,6,136,0,19,0,19,4,12,0,19,4,24,0,26,3,34,3,39,9,31,0,39,22,42,0,63,9,29,0,36,0,12,0,22,0,5,0,5,53,204,5,260
40105101929,3,9,0,13,0,18,0,18,0,10,0,16,0,18,5,25,5,19,0,16,3,19,0,19,5,19,0,25,0,6,0,6,0,0,0,0,16,118,3,132,0,7,0,11,0,15,0,15,3,14,0,16,0,23,0,20,6,10,0,17,5,14,0,23,3,14,0,17,0,3,0,5,0,0,0,6,25,105,0,132,7,21,0,19,0,33,0,33,3,19,0,22,0,44,5,44,8,23,0,39,7,35,0,39,7,31,0,44,0,11,0,10,0,5,0,9,39,220,8,265
40105101930,0,4,0,4,0,9,0,9,0,14,0,14,0,18,0,22,7,18,0,19,4,16,0,23,0,17,0,19,7,5,0,10,0,0,0,0,17,103,0,123,0,19,0,14,0,13,0,13,0,9,0,9,5,16,0,22,7,15,0,19,0,18,0,20,5,11,0,18,0,13,0,14,0,4,0,5,22,120,3,139,0,18,0,18,0,22,0,21,0,27,0,27,4,39,0,43,8,28,0,40,5,32,0,40,8,27,0,39,7,20,0,26,0,3,0,4,36,226,4,262
40105101931,0,13,0,13,0,16,0,21,4,29,0,30,0,28,0,32,3,25,0,27,10,18,0,34,6,12,0,17,0,8,0,6,0,0,0,3,25,150,3,181,0,3,0,3,3,22,0,23,7,29,7,34,4,22,0,23,8,25,0,27,11,15,0,33,9,14,0,21,0,6,0,3,0,4,0,4,39,134,7,178,0,18,0,18,3,42,0,45,8,59,4,69,11,49,0,55,11,47,0,59,23,33,0,60,5,26,0,37,4,9,0,10,0,6,0,7,63,285,7,358
40105101932,0,20,0,20,0,13,0,15,0,25,0,26,0,22,0,25,7,42,0,49,7,36,5,47,6,14,0,21,4,3,0,7,0,12,0,11,32,190,4,222,0,20,0,21,3,17,0,19,0,29,0,32,7,34,0,42,10,47,5,59,20,24,0,49,9,17,0,24,3,9,0,17,0,7,0,7,49,202,4,260,0,35,0,42,0,28,0,31,4,52,0,54,6,55,4,64,13,90,6,106,27,59,4,91,14,33,0,46,5,16,0,26,0,12,0,16,76,391,15,483
40106102001,0,10,0,10,0,24,0,26,5,51,8,55,10,34,5,49,3,12,4,23,5,13,0,19,3,7,0,12,0,0,0,0,0,0,0,0,20,157,11,188,0,13,0,13,0,10,3,12,0,47,3,55,0,38,0,38,9,17,3,26,0,14,0,18,3,9,0,12,0,5,0,12,0,4,0,4,25,157,14,198,0,24,0,24,3,30,4,37,4,96,5,111,6,72,3,90,16,29,4,48,6,27,0,39,7,17,3,27,0,9,0,13,0,7,0,7,49,317,27,388
40106102002,0,5,0,5,0,24,0,24,0,36,4,42,7,29,0,31,0,20,0,23,0,18,0,22,4,7,0,14,0,0,0,3,0,0,0,5,20,142,4,169,0,6,0,10,0,18,0,18,0,33,0,34,8,24,0,30,3,17,0,21,9,19,0,24,5,6,0,15,0,4,0,4,0,5,0,5,33,138,3,172,0,17,0,19,0,36,0,36,5,72,4,76,9,47,0,60,7,36,0,42,14,37,0,50,8,20,3,31,0,10,0,13,0,10,0,11,44,283,10,337
40106102003,0,5,0,5,0,7,0,7,3,28,3,34,0,27,0,27,4,20,0,21,8,22,0,22,3,11,0,18,0,5,0,5,0,0,0,0,15,128,3,143,0,9,0,9,0,8,0,8,0,34,0,31,3,31,0,37,4,19,0,22,8,19,0,30,6,12,0,19,0,10,0,6,0,0,0,4,18,148,3,167,0,20,0,20,0,13,0,13,3,62,0,69,4,62,0,65,7,38,0,45,13,40,0,57,3,30,0,33,0,17,0,14,0,0,0,4,34,277,8,314
40106102004,0,9,0,9,0,22,0,31,4,61,0,63,3,32,0,39,7,24,0,26,6,28,0,34,6,31,0,39,4,11,0,13,0,0,0,0,33,222,10,259,0,18,0,18,0,19,0,19,0,52,0,53,0,34,3,41,4,23,0,32,17,32,3,45,11,33,0,48,4,15,0,16,0,7,0,10,44,232,6,282,0,24,0,24,0,40,0,46,6,112,4,120,10,74,3,85,16,44,0,59,19,57,3,82,18,65,0,84,5,25,0,29,0,12,0,16,72,451,13,540
40106102005,0,11,0,11,4,8,0,15,0,38,0,43,4,41,0,42,4,21,3,28,3,16,0,24,3,19,3,26,0,12,0,12,0,0,0,4,18,174,3,196,0,5,0,7,4,15,0,19,6,46,3,53,10,34,0,44,3,12,0,21,9,33,5,42,3,25,4,26,4,6,0,13,0,0,0,5,34,187,6,227,0,19,0,20,0,26,0,27,7,83,3,95,12,74,0,88,9,35,3,50,14,48,5,65,5,46,6,52,4,22,0,22,0,4,0,3,53,356,12,418
40106102006,3,24,0,24,0,12,0,11,5,24,0,29,0,35,0,35,4,35,0,46,9,29,0,42,5,23,0,27,0,6,0,10,0,0,0,0,27,194,7,224,0,16,0,16,3,14,0,19,0,23,0,20,4,24,0,37,17,32,0,54,12,37,0,52,0,20,0,19,0,13,0,15,0,3,0,3,39,197,7,241,3,45,0,48,4,29,0,34,9,47,0,50,4,64,0,71,20,76,0,96,20,65,0,93,10,38,0,47,0,19,4,24,0,3,0,3,68,388,8,465
40106102007,0,29,0,29,0,20,3,20,0,28,0,29,5,46,0,47,17,39,0,52,14,31,0,44,3,28,0,32,0,0,0,6,0,4,0,3,39,220,0,263,0,23,0,26,3,13,0,21,3,34,0,36,8,40,0,46,16,37,0,57,17,28,0,40,5,22,0,25,0,5,0,8,0,10,0,10,53,214,3,266,0,54,0,54,3,33,3,40,5,64,0,66,11,91,0,101,36,74,0,105,26,55,0,83,7,49,0,57,5,7,0,12,0,13,0,8,91,431,3,530
40106102008,0,20,0,20,0,4,0,4,0,24,0,21,0,27,0,32,6,28,0,26,5,22,0,23,5,13,0,22,0,0,0,7,0,0,0,3,15,136,3,156,3,7,0,14,0,15,0,12,0,24,0,24,4,34,0,38,7,29,0,37,4,19,0,29,8,19,0,32,0,8,0,8,0,0,0,0,31,156,4,193,3,29,0,30,0,16,0,22,0,42,3,50,5,61,0,70,10,56,0,65,6,43,0,52,13,35,0,48,0,10,0,11,5,5,0,4,45,295,10,352
