UCL_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
UCL621002,11,0,13,3,0,45,89,73,33,3,32,42,0,23,46,0,33,421,29,709,0,0,0,0,0,0,0,0,0,0,0,4,42,47,105,77,39,8,38,51,7,30,57,0,47,424,65,797,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,5,0,0,3,4,0,0,4,0,3,13,0,27,8,5,0,0,3,4,0,0,4,0,3,12,0,32,100,61,34,4,37,44,4,24,54,0,42,344,19,632,0,3,0,0,0,0,0,0,0,0,0,4,37,46,105,69,39,8,38,51,7,30,59,0,40,360,61,707
UCL621003,13,0,21,4,0,35,49,50,13,0,36,17,3,10,62,0,30,329,3,508,0,0,0,0,0,0,0,0,0,0,0,0,63,64,59,54,16,0,37,18,4,14,68,0,50,335,69,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,4,0,0,4,0,4,10,0,16,9,0,0,0,3,4,0,0,4,0,4,10,0,16,54,37,15,0,33,17,4,15,65,0,39,234,3,409,0,0,0,0,0,0,0,0,0,0,0,4,44,49,59,42,16,0,37,18,4,16,66,0,47,241,43,472
UCL621004,42,15,44,9,5,110,111,49,21,0,46,39,6,22,63,14,39,387,28,665,0,0,0,0,0,0,0,0,0,0,0,0,39,41,163,77,38,11,64,55,17,39,106,25,81,399,69,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,0,7,6,0,0,12,7,3,7,0,40,15,3,3,0,7,6,0,0,12,7,3,7,0,40,148,60,33,11,56,50,17,35,80,20,72,300,25,634,5,0,0,0,0,0,0,0,3,0,0,10,27,41,163,64,38,11,65,55,15,39,99,25,78,321,57,716
UCL621005,10,3,7,3,0,33,59,47,20,0,20,18,7,9,63,7,25,262,19,452,0,0,0,0,0,0,0,0,0,0,0,5,10,13,68,53,25,0,29,26,8,11,71,10,36,268,26,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,12,3,0,0,0,3,3,0,0,0,0,0,3,0,12,65,46,21,0,28,20,8,11,67,10,35,186,18,393,0,0,0,0,0,0,0,0,0,0,0,5,7,9,68,49,25,0,29,26,8,11,67,10,39,189,21,410
UCL621006,0,0,8,0,0,11,49,49,8,0,7,17,0,4,35,0,32,407,16,584,0,0,0,0,0,0,0,0,0,0,0,0,13,23,52,49,14,4,7,17,0,10,38,4,40,412,35,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,16,3,0,0,0,0,4,0,0,0,0,0,9,0,14,48,36,12,4,7,15,0,10,37,4,33,302,20,463,0,0,0,0,0,0,0,0,0,0,0,0,14,14,52,39,14,4,7,17,0,10,37,4,31,304,32,488
UCL621007,3,3,4,0,0,14,40,25,15,0,9,5,0,3,37,0,33,371,30,529,0,0,0,0,0,0,0,0,0,0,0,0,26,29,48,22,20,0,10,11,0,6,46,3,38,372,53,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,3,0,3,8,0,19,7,0,4,0,0,0,0,0,3,0,3,8,0,19,43,20,15,0,12,11,0,6,36,0,31,254,27,402,0,0,0,0,0,0,0,0,0,0,0,0,23,23,48,19,20,0,10,11,0,6,35,3,37,265,48,441
UCL621008,5,5,11,0,0,28,66,61,14,0,40,18,7,11,45,5,45,369,21,602,0,0,0,0,0,0,0,0,0,0,0,0,28,32,84,70,11,0,47,28,10,26,57,8,55,377,50,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,4,0,8,4,4,0,0,0,4,0,4,0,0,0,4,0,9,75,57,13,0,43,21,10,19,56,8,50,274,19,515,0,0,0,0,0,0,0,0,0,0,0,6,20,30,84,59,11,0,47,28,10,21,55,8,49,284,36,557
UCL621009,9,3,11,4,0,31,70,43,23,5,24,28,8,19,47,4,35,359,29,592,0,0,0,0,0,0,0,0,0,0,0,0,29,34,83,45,30,4,23,39,13,26,58,5,42,364,61,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,10,0,0,5,0,0,4,0,20,5,0,0,3,0,10,0,0,5,0,0,4,0,20,76,43,28,3,25,29,8,24,54,5,38,280,21,509,0,0,0,0,0,6,0,0,0,0,0,0,28,36,83,46,30,4,23,39,13,26,58,5,36,290,48,561
UCL621010,13,5,11,0,0,43,64,43,19,0,28,19,3,13,40,10,30,257,16,451,4,0,0,0,0,0,0,0,0,0,0,0,23,25,81,50,27,8,35,27,6,18,56,12,44,258,42,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,9,6,0,0,5,3,3,7,0,26,7,5,4,0,9,6,0,0,5,3,3,10,0,25,70,35,23,8,29,22,0,15,40,10,36,209,19,412,0,0,0,0,0,0,0,0,5,0,0,4,21,26,81,38,27,8,35,27,6,18,52,12,43,221,40,464
UCL621011,7,0,13,0,0,21,53,53,13,0,19,15,9,5,73,6,40,330,24,550,0,0,0,0,0,0,0,0,0,0,0,8,20,23,64,56,20,0,28,18,6,5,79,8,55,335,41,601,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,0,0,0,0,0,7,0,0,9,5,21,10,0,0,0,0,0,0,0,7,0,0,8,5,21,55,40,20,0,24,16,9,5,71,6,44,216,13,412,0,0,0,0,0,0,0,0,3,0,0,0,15,20,64,42,20,0,28,18,6,5,76,8,45,222,30,453
UCL621012,9,6,10,0,0,19,72,69,29,0,22,23,3,0,69,0,54,468,17,727,0,0,0,0,0,0,0,0,0,0,0,0,14,20,76,74,32,0,21,22,3,0,74,5,64,468,33,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,3,0,0,9,0,22,10,0,0,0,3,0,0,0,3,0,0,11,0,27,63,65,26,0,23,20,3,0,62,8,53,339,20,583,0,0,0,0,0,0,0,0,0,0,0,0,11,15,76,69,32,0,21,20,3,0,67,8,58,353,34,627
UCL621013,15,6,22,4,0,53,66,59,27,0,38,25,7,9,73,4,39,321,14,559,0,0,0,0,0,0,0,0,0,0,0,10,41,48,91,75,28,3,51,25,11,19,89,10,57,331,57,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,5,4,0,0,15,0,34,3,3,3,0,4,3,0,5,4,0,0,15,0,32,83,63,31,3,48,24,8,12,81,10,51,213,17,471,0,0,0,0,0,0,0,0,0,0,0,8,29,35,91,64,28,3,51,25,11,18,86,10,57,237,42,535
UCL621014,18,4,16,0,0,41,66,49,17,0,25,18,0,12,59,4,45,337,16,547,0,0,0,0,0,0,0,0,0,0,0,0,56,57,80,62,21,0,29,27,7,17,75,7,60,342,72,641,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,0,6,0,0,8,0,6,13,0,34,9,0,0,0,0,6,0,0,8,0,6,19,0,35,68,49,16,0,24,24,0,15,67,7,47,264,15,473,0,0,0,0,0,0,0,0,0,0,0,0,43,40,81,51,21,0,29,27,7,17,77,7,54,281,54,552
UCL621015,14,10,23,4,3,63,110,84,38,5,43,47,17,15,72,11,82,535,32,918,0,0,0,0,0,0,0,0,0,0,0,5,37,48,137,95,48,6,53,70,23,27,82,19,110,538,76,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,5,3,0,4,11,0,29,9,0,5,0,0,0,0,5,3,0,4,11,0,31,123,83,38,6,50,66,23,26,81,19,97,390,26,795,0,0,0,0,0,0,0,0,0,0,0,0,37,42,137,85,44,6,53,64,23,27,79,19,98,405,59,863
UCL621016,4,0,14,0,0,24,60,55,20,3,18,28,3,5,46,4,49,432,26,673,3,0,0,0,0,0,0,0,0,0,3,0,12,22,66,60,18,3,24,30,6,8,50,3,68,433,37,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,11,0,21,3,0,0,0,0,3,0,0,0,0,5,11,0,21,57,46,14,3,21,27,6,8,47,3,59,310,18,543,3,0,0,0,0,0,0,0,0,0,0,0,8,7,66,46,18,3,20,28,6,8,47,3,61,321,27,574
UCL621017,34,13,32,4,0,89,75,38,19,0,26,28,5,18,45,7,25,191,6,384,4,0,0,0,0,4,0,0,0,0,4,0,29,31,107,51,36,26,55,45,11,30,73,22,63,196,34,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,4,0,0,3,3,0,11,0,28,4,0,3,3,0,4,0,0,3,3,0,11,0,28,96,44,33,29,48,40,11,24,67,18,55,164,10,424,0,5,0,0,0,0,0,0,0,0,0,0,28,33,107,52,36,26,55,45,11,30,75,22,63,184,31,485
UCL621018,12,5,12,12,0,65,78,46,17,0,38,27,4,19,51,5,23,236,21,456,0,0,0,0,3,0,0,0,3,0,3,0,37,49,101,53,29,11,52,39,3,27,63,5,39,244,63,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,7,5,0,3,0,0,4,6,3,17,5,0,5,0,7,5,0,3,6,0,4,6,3,23,94,51,27,14,45,35,7,22,58,5,35,192,19,444,0,5,0,3,0,0,0,0,0,0,0,0,34,41,97,51,29,11,50,39,3,27,60,5,37,205,51,507
UCL621019,9,8,8,6,0,32,129,47,33,0,32,43,6,20,54,10,47,261,13,540,0,0,0,0,0,0,0,0,0,0,0,3,38,49,145,51,36,3,39,55,8,25,60,14,61,270,49,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,5,5,0,3,0,5,3,5,0,28,8,0,4,0,5,5,0,3,0,5,3,5,0,28,137,48,34,3,36,46,6,21,59,13,52,218,11,501,0,0,0,0,0,0,0,0,0,0,0,3,38,38,145,48,36,3,39,55,8,25,60,14,53,224,51,568
UCL621020,18,5,22,5,0,68,92,81,23,0,54,32,13,23,99,8,46,427,31,742,4,0,0,0,4,0,0,0,6,0,4,14,48,70,121,100,36,0,75,50,21,38,125,17,73,443,78,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,0,0,3,5,3,9,0,6,7,0,34,13,4,4,0,0,3,5,3,9,0,6,16,0,36,107,84,32,0,71,48,18,35,108,18,57,316,16,647,0,0,0,0,0,0,0,0,4,0,0,8,41,51,121,88,36,0,73,50,21,38,119,17,62,340,60,734
UCL621021,20,8,32,0,0,56,82,80,23,0,46,33,5,4,94,6,61,623,24,955,0,0,0,0,0,0,0,0,0,0,0,3,44,43,96,82,25,4,61,33,5,13,120,13,96,632,68,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,4,0,4,11,0,31,3,0,0,0,4,0,0,4,4,0,4,13,0,27,95,72,25,3,57,31,7,9,107,13,79,402,19,741,0,0,0,0,0,0,0,0,0,0,0,3,30,37,96,75,25,4,61,33,5,13,114,13,89,419,47,811
UCL621022,9,0,21,0,0,48,120,68,23,6,32,44,8,18,70,4,53,506,23,823,0,0,0,0,0,0,0,0,0,0,0,6,47,57,138,76,37,7,39,51,8,29,86,8,72,516,77,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,4,0,3,0,4,5,0,0,21,5,40,10,5,3,4,0,3,0,4,5,0,0,18,5,47,126,64,31,9,39,47,8,24,76,8,61,365,18,679,6,3,0,0,0,0,0,0,0,0,0,10,46,58,138,68,37,7,39,51,8,29,83,8,63,394,68,788
UCL621023,37,0,38,6,0,81,81,60,17,0,45,28,9,14,87,6,52,319,8,558,0,0,0,0,0,0,0,0,0,0,0,4,104,109,109,78,26,4,60,42,14,30,119,9,92,325,113,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,3,0,3,6,0,12,12,0,35,5,4,0,0,7,3,0,3,6,0,12,12,0,35,102,65,25,0,50,40,13,24,102,6,67,247,11,515,4,4,0,0,0,0,0,0,0,0,0,0,91,96,109,66,26,4,60,42,14,30,117,9,79,256,97,645
UCL621024,14,4,11,6,0,44,75,36,15,0,25,25,3,22,54,0,44,307,29,547,0,0,0,0,0,0,0,0,0,0,0,0,38,46,85,42,23,3,31,30,10,28,68,5,51,313,72,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,4,3,0,5,5,0,17,9,0,0,0,4,0,0,4,3,0,5,5,0,17,79,33,23,3,28,28,5,26,60,5,49,237,24,474,0,3,0,0,0,0,0,0,0,0,0,0,43,48,85,39,23,3,34,30,10,28,67,5,53,239,66,546
UCL621025,8,5,20,3,0,40,69,37,26,0,21,28,3,9,69,6,35,367,21,600,0,0,0,0,0,0,0,0,0,0,0,10,35,46,90,44,32,0,26,34,10,14,81,10,54,381,58,691,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,0,5,3,0,0,7,0,0,10,0,27,10,0,3,0,8,3,0,0,7,0,0,13,0,30,78,40,32,0,19,33,3,14,73,10,46,281,18,521,0,0,0,0,0,0,0,0,0,0,0,0,32,41,90,38,32,0,26,34,10,14,80,10,49,295,47,592
UCL621026,8,5,6,0,0,15,56,38,29,0,19,29,0,6,25,4,28,286,16,459,4,0,0,0,0,0,0,0,0,0,0,0,19,24,59,41,31,4,22,32,3,6,33,9,30,287,34,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,4,0,3,4,0,0,7,0,20,7,0,5,0,0,4,0,3,4,0,0,7,0,21,54,36,24,0,22,25,0,6,25,9,28,228,11,386,5,0,0,0,5,0,0,0,0,0,0,0,18,27,59,40,31,4,22,32,3,6,33,9,28,235,35,431
UCL621027,17,5,25,3,0,56,125,58,39,3,45,52,5,24,71,10,44,316,25,638,0,0,0,0,0,0,0,0,0,0,3,0,28,33,146,70,47,3,59,59,6,37,87,10,64,320,53,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,8,5,0,3,12,0,6,16,3,52,9,7,3,0,8,5,0,3,12,0,6,20,3,51,127,53,41,0,53,55,10,29,66,11,50,237,18,552,7,3,0,0,6,3,0,3,5,3,0,3,30,41,146,60,47,3,59,59,6,37,79,10,60,254,47,636
UCL621028,10,10,17,4,0,41,45,53,15,0,17,27,10,9,34,0,23,360,12,532,0,0,0,0,0,0,0,0,0,0,0,0,65,64,63,56,20,4,23,34,15,13,44,10,42,361,78,634,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,6,16,0,19,0,0,3,0,0,0,5,0,0,0,4,19,0,21,62,51,14,4,19,32,11,13,44,8,31,276,17,459,0,0,0,0,3,0,0,0,0,0,0,0,49,52,63,51,20,4,23,28,15,13,44,10,38,292,62,536
UCL621029,6,0,8,0,0,27,57,47,16,0,26,24,3,9,47,6,44,372,22,579,0,0,0,0,0,0,0,0,0,0,0,3,26,27,71,53,23,0,31,24,3,15,52,9,52,376,38,631,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,10,0,0,0,0,3,0,0,0,0,0,0,10,0,17,69,46,17,0,25,24,3,20,48,4,42,270,15,482,0,0,0,0,0,0,0,0,0,0,0,0,12,19,71,45,23,0,31,24,3,15,50,9,42,288,33,519
UCL621030,32,5,38,3,0,90,125,43,35,0,44,32,7,12,55,8,38,289,19,574,0,0,0,5,0,0,0,0,4,0,3,3,32,43,176,57,45,31,67,49,9,26,91,10,76,295,53,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,3,4,0,0,8,0,14,9,0,43,15,5,0,0,3,4,0,0,8,0,14,9,0,43,156,52,40,31,57,42,9,23,82,14,62,245,17,580,4,0,0,0,0,0,0,0,0,0,0,3,27,36,176,54,45,31,67,49,9,26,92,10,73,255,52,658
UCL621031,29,7,32,0,0,75,89,70,21,5,39,34,8,22,55,11,31,337,45,609,8,3,0,0,0,0,0,0,5,0,0,10,13,32,128,93,32,4,62,61,9,36,94,16,63,346,58,722,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,6,0,3,6,0,0,0,0,0,9,0,21,10,4,6,0,3,8,0,0,0,3,0,9,4,21,121,74,23,4,61,56,7,36,87,15,58,267,30,576,0,0,0,0,0,0,0,0,0,0,4,6,16,25,128,78,32,4,62,61,9,36,90,16,61,280,48,622
UCL621032,34,4,27,0,3,69,66,48,21,0,47,30,12,15,78,4,51,329,15,559,4,0,0,0,0,0,0,5,4,0,0,3,67,74,99,66,23,4,63,43,21,28,115,6,76,332,86,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,5,6,0,5,8,0,3,10,0,21,7,0,5,0,5,6,0,5,8,0,3,10,0,21,90,61,23,4,60,39,21,20,96,6,64,232,17,496,0,0,0,0,4,0,0,0,5,0,0,0,56,60,99,59,23,4,63,43,21,28,112,6,70,240,77,582
UCL622001,3,0,7,0,0,14,35,12,12,0,16,13,4,4,18,5,18,128,12,229,0,0,0,0,0,0,0,0,0,0,0,0,6,6,39,19,10,0,17,13,4,5,23,5,23,130,22,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,9,0,17,0,0,0,0,6,0,0,0,0,0,4,9,0,17,37,16,13,0,14,13,4,5,25,5,18,97,14,200,0,0,0,0,0,0,0,0,0,0,0,0,3,9,39,20,10,0,17,13,4,5,23,5,23,104,22,223
UCL622002,8,5,9,4,0,24,43,22,21,0,18,23,3,6,33,0,28,202,5,340,0,0,0,0,0,0,0,0,0,0,0,3,10,18,48,24,25,3,20,26,5,6,35,7,40,209,15,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,13,0,0,0,0,0,0,0,0,0,0,3,4,0,13,49,27,28,3,20,22,5,6,35,6,34,154,5,299,0,0,0,0,0,0,0,0,0,0,0,0,14,13,48,27,25,3,20,26,5,6,32,7,34,153,13,325
UCL622003,9,0,12,0,0,25,31,27,14,0,15,15,0,9,19,4,22,227,17,347,0,0,0,0,0,0,0,0,0,0,0,5,19,27,37,29,11,0,19,17,0,5,34,4,33,230,35,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,12,0,0,0,0,3,0,0,0,0,0,0,4,0,9,37,22,11,0,20,14,0,8,30,4,26,159,13,279,0,0,0,0,0,0,0,0,0,0,0,3,16,21,37,24,11,0,19,17,0,5,30,4,29,167,31,313
UCL622004,4,0,4,0,0,7,12,18,10,0,4,8,0,5,26,0,10,103,8,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,10,0,10,7,0,5,32,0,17,103,9,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,9,3,0,0,0,0,6,0,0,3,0,0,0,0,9,14,17,10,0,4,4,0,5,31,0,17,72,9,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,10,0,10,7,0,5,31,0,17,73,9,156
UCL622005,3,0,4,0,0,11,32,24,11,0,8,17,4,0,19,0,23,194,7,297,0,0,0,0,0,0,0,0,0,0,0,0,8,9,36,29,11,4,12,13,7,4,31,0,35,196,19,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,0,14,7,0,0,0,0,0,0,0,0,0,4,4,0,14,30,21,10,4,16,13,0,4,25,0,23,143,5,247,0,0,0,0,0,0,0,0,0,0,0,0,8,11,36,23,11,4,12,13,7,4,25,0,32,152,14,272
UCL622006,5,0,3,0,0,18,35,28,16,0,20,12,7,8,25,3,24,152,9,276,0,0,0,0,0,0,0,0,0,0,0,3,4,10,45,28,16,0,23,21,6,8,32,3,28,156,13,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,6,0,0,0,0,0,0,10,0,17,7,0,4,0,6,0,0,0,0,0,0,10,0,17,38,22,12,0,22,16,3,8,29,3,22,109,3,222,0,0,0,0,0,0,0,0,0,0,0,0,4,6,45,25,16,0,23,21,6,8,30,3,22,118,9,247
UCL622007,3,8,13,0,0,18,66,44,22,0,16,18,0,13,47,4,30,177,21,351,0,0,0,0,0,0,0,0,0,0,0,4,15,18,77,40,26,5,21,15,0,18,51,14,38,182,29,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,4,3,0,10,0,21,0,0,3,0,0,4,0,3,4,3,0,8,0,21,69,37,23,5,18,19,0,10,48,6,35,138,16,311,0,6,0,0,0,0,0,0,0,0,0,3,9,21,77,35,26,5,21,15,0,18,51,14,38,152,31,350
UCL622008,10,4,8,3,0,38,49,26,9,0,14,20,4,15,32,5,25,154,4,283,4,0,0,0,0,0,0,0,5,0,0,0,29,33,60,33,15,0,27,34,3,19,44,10,39,156,30,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,3,4,0,17,0,5,0,0,3,0,0,0,3,0,3,4,0,17,59,30,10,0,22,30,3,16,37,11,35,121,6,263,0,0,0,0,0,0,0,0,0,0,0,0,27,27,60,33,15,0,25,34,3,19,39,10,38,127,32,309
UCL622009,10,0,8,0,0,16,47,28,13,0,14,17,4,10,33,4,25,233,22,371,0,0,0,0,0,0,0,0,0,0,0,0,8,8,55,30,14,0,13,15,5,7,38,4,31,233,27,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,4,4,0,6,0,15,5,0,4,0,0,0,0,0,4,4,0,6,0,15,47,25,10,0,14,17,5,10,35,5,33,175,12,310,0,0,0,0,0,0,0,0,0,0,0,4,3,8,55,27,14,0,13,15,5,7,35,4,27,181,21,335
UCL622010,29,13,49,3,0,78,38,28,12,3,23,14,3,9,36,3,14,152,16,271,0,0,0,0,0,0,0,0,0,0,0,0,98,93,95,35,16,32,30,31,5,14,61,16,67,152,112,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,4,7,8,0,0,8,0,3,3,3,23,9,5,0,4,7,8,0,0,8,0,3,3,3,23,87,24,23,28,28,26,5,14,55,16,55,107,9,282,0,0,0,0,0,0,0,0,0,0,0,0,98,95,95,28,16,32,30,31,5,14,61,16,62,117,106,396
UCL622011,7,4,12,0,0,28,33,37,10,0,5,10,5,7,30,0,18,144,11,252,0,0,0,0,0,0,0,0,0,0,0,0,6,6,44,42,11,5,10,17,6,8,37,5,26,144,14,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,7,40,42,11,5,9,17,10,11,27,5,23,101,7,217,0,0,0,0,0,0,0,0,0,0,0,0,6,6,44,42,11,5,10,17,6,8,31,5,23,105,11,224
UCL622012,6,0,11,0,0,21,34,20,12,0,17,15,0,0,25,0,19,178,12,289,0,0,0,0,0,0,0,0,0,0,0,0,27,26,49,30,11,0,17,15,0,4,34,5,26,183,38,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,12,45,23,11,0,17,20,0,4,24,0,20,135,10,256,0,0,0,0,0,0,0,0,0,0,0,4,21,26,49,23,11,0,17,15,0,4,32,5,25,147,29,294
