UCL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
UCL522038,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,36,3,41,0,41,..,0,0,0,15,24,413,38,3,45,15,477
UCL522039,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,89,0,92,0,92,..,95,3,98,0,98,..,0,0,0,55,55,251,95,3,98,55,407
UCL522040,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,17,17,186,8,0,8,17,209
UCL522041,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,42,45,303,4,0,4,42,351
UCL522042,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,31,0,28,5,32,..,0,0,0,77,77,284,31,0,28,83,395
UCL522043,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,0,25,0,25,..,29,0,35,0,35,..,0,0,0,24,24,354,32,5,37,24,412
UCL522044,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,9,0,9,0,9,..,0,0,0,21,21,129,9,0,9,21,153
UCL522045,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,100,11,111,16,125,..,106,12,117,16,134,..,5,3,7,22,29,45,110,16,123,34,202
UCL522046,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,50,52,194,4,0,6,50,249
UCL522047,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,4,..,11,0,11,0,11,..,0,0,0,125,129,304,12,0,12,126,443
UCL522048,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,36,36,249,7,0,7,36,284
UCL522049,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,14,0,15,0,15,..,0,0,0,97,97,203,14,0,15,97,312
UCL522050,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,..,24,0,24,3,25,..,0,0,0,70,70,325,24,0,24,68,423
UCL522051,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,229,0,0,0,8,242
UCL522052,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,82,0,85,0,85,..,84,0,89,0,89,..,0,0,0,11,13,47,84,3,90,11,147
UCL522053,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,124,7,132,0,135,..,124,7,132,0,135,..,0,0,0,17,17,8,130,7,132,19,162
UCL522054,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,4,..,0,0,0,27,27,143,0,0,0,29,176
UCL522055,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,29,29,198,8,0,8,29,235
UCL522056,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,20,4,22,0,22,..,3,0,3,31,33,298,22,4,26,31,350
UCL522057,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,24,3,30,0,30,..,0,0,0,19,23,112,32,3,34,19,166
UCL522058,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,15,0,15,0,15,..,0,0,0,33,33,230,15,0,15,33,281
UCL522059,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,9,0,11,0,11,..,0,0,0,69,69,281,9,0,11,69,356
UCL522060,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,37,3,44,0,45,..,40,3,45,0,47,..,0,0,0,0,0,15,40,3,45,0,64
UCL522061,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,15,14,308,9,0,9,15,336
UCL522062,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,192,12,210,3,213,..,196,12,210,3,210,..,0,0,0,5,6,9,199,12,214,7,231
UCL522063,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,135,13,144,0,151,..,135,13,144,0,151,..,3,4,10,12,16,15,135,20,152,13,185
UCL522064,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,264,16,278,3,284,..,263,16,278,3,283,..,9,0,9,31,38,133,273,17,287,28,457
UCL522065,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,55,55,202,0,0,0,55,266
UCL522066,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,10,0,10,0,10,..,0,0,0,55,57,360,10,0,10,55,424
UCL522067,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,66,7,66,0,66,..,69,7,70,0,70,..,7,0,8,53,64,111,79,6,83,53,240
UCL522068,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,0,20,0,17,..,0,0,0,42,42,379,18,0,20,50,445
UCL522069,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,18,0,20,0,20,..,0,0,0,36,35,247,15,0,20,36,304
UCL522070,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,10,0,10,..,0,0,0,21,21,323,13,0,13,21,357
UCL522071,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,314,50,363,9,375,..,323,50,373,15,388,..,4,3,7,8,12,36,323,55,379,19,434
UCL531001,0,25,0,25,..,187,38,226,0,224,..,12,0,12,0,12,..,258,167,426,6,430,..,3798,301,4099,103,4201,..,9617,899,10516,175,10693,..,434,33,466,20192,20657,132299,10051,931,10983,20367,163652
UCL579997,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,61,3,66,0,66,..,0,0,0,219,221,232,59,3,65,218,514
UCL599994,3,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,15,0,15,..,97,16,114,3,117,..,432,51,479,9,486,..,70,5,78,3411,3488,4079,497,56,555,3421,8055
UCL603001,13,285,3,283,..,253,27,282,6,283,..,49,5,59,0,60,..,887,120,1008,18,1029,..,2443,520,2962,111,3074,..,26662,2834,29498,353,29858,..,633,98,730,8345,9069,158519,27297,2934,30227,8703,197451
UCL611001,3,85,0,85,..,90,13,98,0,98,..,8,0,8,0,8,..,207,32,239,3,241,..,1119,353,1479,40,1515,..,7409,1240,8648,102,8750,..,244,53,296,3463,3758,68436,7649,1298,8942,3567,80943
UCL612001,0,22,0,22,..,22,5,24,0,24,..,0,0,0,0,0,..,16,0,18,0,18,..,119,26,138,5,146,..,865,88,954,14,965,..,55,5,57,1004,1070,18235,915,92,1009,1021,20267
UCL612002,0,6,0,6,..,30,3,32,0,32,..,0,0,0,0,0,..,44,23,64,0,67,..,167,39,204,16,216,..,1269,152,1423,18,1440,..,68,0,72,1055,1123,22030,1338,157,1493,1069,24591
UCL613001,0,0,0,0,..,5,5,10,0,10,..,0,0,0,0,0,..,9,0,9,0,9,..,97,15,107,0,109,..,310,29,346,3,347,..,30,0,30,662,691,11686,341,29,374,661,12723
UCL614001,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,42,0,48,0,49,..,123,7,134,0,137,..,5,0,5,338,343,4739,130,7,140,344,5219
UCL614002,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,7,28,0,27,..,132,11,145,5,148,..,19,0,20,374,392,5609,147,14,162,378,6153
UCL614003,0,0,0,0,..,6,3,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,32,0,28,0,28,..,107,8,114,0,119,..,16,0,16,241,260,5017,123,8,130,245,5387
UCL615001,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,14,6,16,0,16,..,3,0,3,96,102,979,14,6,16,96,1093
UCL615002,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,11,0,14,0,14,..,0,0,6,79,81,1132,13,3,19,79,1231
UCL615003,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,9,0,9,..,36,3,34,0,34,..,4,0,4,139,137,1196,35,3,34,139,1371
UCL615004,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,14,0,14,..,64,5,66,0,66,..,0,0,0,69,71,922,61,5,65,69,1057
UCL615005,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,27,0,32,0,34,..,115,10,121,0,125,..,3,0,3,111,112,2390,119,10,126,116,2631
UCL615006,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,31,0,27,0,27,..,0,0,0,50,55,976,25,0,29,50,1058
UCL615007,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,33,0,33,0,32,..,0,0,0,69,66,992,30,0,30,71,1092
UCL615008,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,21,4,27,0,25,..,113,8,123,0,122,..,19,0,19,232,252,4037,135,8,140,234,4408
UCL615009,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,6,0,10,..,23,0,25,0,26,..,3,0,3,76,80,2230,26,0,24,73,2337
UCL615010,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,8,0,8,..,98,5,109,0,112,..,8,0,14,163,172,1790,112,5,117,162,2071
UCL615011,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,29,5,37,0,33,..,208,23,231,5,235,..,9,0,9,171,178,4041,217,21,238,177,4456
UCL615012,0,16,0,16,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,36,4,41,0,41,..,214,12,226,0,233,..,37,3,42,98,138,3886,255,19,269,95,4252
UCL615013,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,3,11,0,12,..,94,17,113,0,107,..,14,0,14,187,197,3408,106,17,120,189,3711
UCL615014,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,31,0,31,4,31,..,114,6,117,6,125,..,12,0,12,58,67,2381,128,6,131,59,2572
UCL615015,0,0,0,0,..,3,0,7,0,4,..,0,0,0,0,0,..,0,5,5,0,5,..,11,0,18,0,17,..,163,16,178,5,180,..,12,0,8,133,143,3063,174,16,185,139,3384
UCL615016,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,3,27,0,27,..,63,11,72,0,72,..,8,0,5,125,129,3122,73,9,82,125,3330
UCL615017,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,3,19,0,20,..,50,12,62,0,60,..,6,0,6,79,92,3083,60,12,69,78,3233
UCL615018,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,0,36,0,38,..,76,5,81,0,81,..,14,0,14,158,168,3614,88,5,93,160,3869
UCL615019,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,11,0,11,..,35,4,34,0,34,..,5,0,5,122,122,1049,34,4,39,122,1209
UCL615020,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,17,0,19,..,61,0,63,0,65,..,0,0,0,150,150,1562,61,0,63,147,1772
UCL615021,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,41,0,49,0,49,..,4,0,7,124,127,1804,50,3,56,124,1979
UCL615022,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,4,6,0,6,..,8,0,8,0,8,..,29,4,32,0,32,..,4,0,4,99,105,1058,35,4,36,99,1195
UCL615023,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,20,0,22,..,146,10,156,0,159,..,9,0,9,257,260,2860,153,10,169,256,3282
UCL615024,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,21,0,21,..,68,11,71,0,74,..,6,0,6,72,75,1694,70,11,78,70,1843
UCL615025,0,0,0,0,..,3,0,3,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,23,0,26,0,30,..,178,17,196,10,203,..,8,0,8,140,153,2824,193,17,207,148,3180
UCL615026,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,59,4,60,0,65,..,5,0,5,117,118,1394,65,4,63,119,1573
UCL615027,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,7,..,37,0,38,4,35,..,0,0,0,56,63,1570,36,0,33,60,1666
UCL621001,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,28,28,473,0,0,0,28,501
UCL621002,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,14,0,14,..,72,9,79,5,83,..,6,0,5,48,54,661,81,5,84,49,797
UCL621003,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,62,62,534,5,0,5,62,608
UCL621004,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,35,35,777,11,0,11,35,823
UCL621005,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,11,16,482,6,0,6,11,503
UCL621006,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,25,0,25,0,25,..,0,0,0,13,13,576,25,0,25,13,618
UCL621007,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,28,28,544,4,0,4,28,577
UCL621008,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,17,0,14,..,22,3,20,0,28,..,0,0,4,28,28,619,19,3,21,28,668
UCL621009,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,41,0,42,0,42,..,0,0,0,39,38,582,41,0,39,39,659
UCL621010,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,28,0,32,0,32,..,0,0,0,36,37,453,30,0,32,36,521
UCL621011,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,5,5,0,5,..,23,5,22,0,22,..,0,0,0,17,20,557,27,5,27,17,601
UCL621012,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,9,0,9,..,45,3,50,0,50,..,0,0,0,14,16,704,44,3,49,14,763
UCL621013,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,17,0,19,0,19,..,6,0,6,42,45,599,22,0,21,42,658
UCL621014,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,16,0,21,0,21,..,0,0,0,60,65,565,20,0,19,60,641
UCL621015,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,17,0,15,0,15,..,61,6,64,0,64,..,3,0,3,43,45,927,60,6,67,43,1037
UCL621016,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,34,0,34,0,34,..,0,0,0,10,11,675,35,0,35,10,717
UCL621017,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,8,0,8,0,11,..,0,0,0,28,31,463,8,0,11,28,507
UCL621018,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,48,48,508,6,0,6,48,562
UCL621019,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,18,0,18,..,0,0,0,38,39,567,14,0,17,38,623
UCL621020,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,5,11,0,11,..,19,5,22,0,22,..,9,0,9,64,75,795,30,5,29,64,887
UCL621021,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,31,5,34,0,34,..,0,0,0,40,41,980,29,5,36,40,1058
UCL621022,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,23,3,24,0,31,..,0,0,0,66,66,835,23,3,24,66,934
UCL621023,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,25,0,26,0,26,..,0,0,0,111,111,612,26,0,29,111,749
UCL621024,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,15,0,15,0,15,..,0,0,0,43,43,586,15,0,15,43,639
UCL621025,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,8,0,11,0,11,..,0,0,0,38,38,638,8,0,11,43,691
UCL621026,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,8,..,5,0,10,4,11,..,0,0,0,23,27,462,9,0,10,26,504
UCL621027,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,23,0,24,0,24,..,4,0,4,30,37,665,27,0,26,30,724
UCL621028,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,40,3,41,0,43,..,0,0,0,59,59,530,40,3,41,63,634
UCL621029,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,17,0,17,0,17,..,0,0,0,24,24,584,17,0,17,24,631
UCL621030,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,34,0,34,0,34,..,3,0,3,36,38,635,39,0,39,36,711
UCL621031,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,14,0,14,..,7,0,7,40,45,659,23,0,23,40,722
UCL621032,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,8,0,8,..,29,3,28,0,32,..,0,0,0,65,65,599,29,3,28,68,702
UCL622001,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,11,0,11,0,11,..,0,0,0,8,12,222,13,0,13,8,247
UCL622002,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,17,21,355,10,0,10,17,379
UCL622003,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,4,0,5,..,0,0,0,19,19,370,7,0,4,20,392
UCL622004,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,0,0,0,..,0,0,0,0,0,185,4,0,0,0,186
UCL622005,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,10,10,293,16,0,16,10,316
UCL622006,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,6,7,279,20,0,20,6,304
UCL622007,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,10,10,369,3,0,3,10,391
UCL622008,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,12,0,12,..,0,0,0,20,20,316,8,0,12,20,350
UCL622009,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,0,0,0,11,15,363,20,0,20,11,398
UCL622010,0,0,0,0,..,0,0,0,0,0,..,0,7,3,0,3,..,4,0,3,0,3,..,10,0,10,0,10,..,25,3,26,0,26,..,0,0,0,92,92,321,25,3,26,92,444
UCL622011,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,10,0,10,..,0,0,0,0,0,266,5,0,10,0,277
UCL622012,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,32,32,300,9,0,9,32,339
UCL622013,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,7,0,7,..,5,0,5,20,22,417,7,0,14,20,454
UCL622014,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,19,17,356,0,0,0,19,371
UCL622015,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,24,4,24,0,29,..,0,0,0,23,23,363,24,4,24,23,408
UCL622016,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,6,0,8,6,12,..,0,0,0,29,30,265,7,0,8,31,307
UCL622017,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,8,0,8,..,0,0,0,9,7,199,12,0,12,9,216
UCL622018,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,4,9,..,0,0,0,35,40,315,8,0,8,35,362
UCL622019,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,9,0,9,..,0,0,0,16,14,360,8,0,9,16,383
UCL622020,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,21,21,376,0,0,0,21,401
UCL622021,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,25,31,265,3,0,3,25,291
UCL622022,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,53,55,419,4,0,4,53,481
UCL622023,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,14,0,18,0,18,..,0,0,3,29,31,450,17,3,19,29,494
UCL622024,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,4,8,0,8,..,0,0,0,22,23,266,11,4,12,22,300
UCL622025,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,23,23,170,5,0,5,23,196
UCL622026,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,12,0,12,0,12,..,0,0,0,17,18,206,15,0,15,17,235
UCL622027,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,3,0,3,..,4,0,4,24,28,268,6,0,10,24,305
UCL631001,3,31,0,31,..,57,14,78,0,78,..,8,0,10,0,10,..,47,12,58,0,64,..,674,73,743,14,759,..,3087,272,3355,41,3403,..,180,5,186,6405,6595,97368,3266,281,3544,6447,107361
UCL679997,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,11,0,0,0,3,19
UCL699994,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,18,3,27,0,23,..,63,11,73,3,74,..,4,0,4,314,325,978,70,11,77,318,1377
