SED_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
SED53902,222,0,6,3,227,37,0,264,1437,213,27,3,1680,32,7,32,1715,69,0,1789,2184,298,14,9,2500,31,8,38,2534,43,4,2591,244,30,20,0,295,0,5,8,305,15,0,312,13,4,0,23,41,0,0,0,38,0,0,38,3878,545,59,38,4516,62,20,79,4594,127,5,4729,44,5,4,0,52,3,0,3,56,0,0,60,88,9,3,0,104,10,0,10,111,13,0,121,134,17,4,0,157,7,0,7,170,10,0,181,4013,563,64,38,4674,70,20,87,4761,138,5,4906,971,144,7,22,1149,7,0,6,1152,124,6,1292,9,4,3,11,31,0,0,0,31,0,9,39,4994,708,72,75,5850,73,20,91,5944,263,26,6231
SED54006,49,0,0,0,46,5,0,52,1333,138,40,19,1536,12,5,15,1551,85,0,1639,2121,198,99,30,2459,32,9,41,2498,81,0,2584,187,28,29,12,247,0,0,0,247,9,0,259,22,4,0,18,41,0,0,0,41,5,0,48,3665,360,170,85,4281,49,15,60,4340,182,0,4523,16,7,0,6,22,12,0,12,34,3,0,34,98,7,5,5,119,8,6,15,130,0,0,132,115,11,5,16,139,16,6,23,158,0,0,164,3777,373,176,99,4425,62,20,81,4500,181,0,4687,1167,126,95,53,1449,40,15,56,1499,214,3,1720,4,3,0,4,10,0,0,0,10,0,6,27,4945,505,272,151,5881,106,31,136,6015,403,14,6430
SED54104,252,0,4,4,255,27,0,285,1969,249,24,4,2250,34,23,57,2304,151,5,2456,2708,351,33,10,3102,25,0,26,3134,86,0,3217,198,23,13,0,235,0,0,0,238,7,0,243,28,3,0,22,48,0,0,0,51,0,4,59,4902,632,69,36,5639,59,25,86,5730,240,13,5982,65,15,0,0,76,7,3,14,89,0,0,91,133,6,0,0,138,8,0,3,142,4,0,148,194,19,0,0,216,13,3,17,232,7,0,236,5099,655,73,36,5860,73,28,98,5957,244,13,6215,1380,140,21,12,1549,10,5,18,1575,148,0,1716,9,0,0,11,19,0,0,0,19,0,18,33,6482,794,90,58,7425,82,37,123,7550,396,32,7968
SED54203,0,0,0,0,0,0,0,6,532,64,27,7,634,0,3,9,642,58,0,701,705,103,58,10,875,9,3,10,887,36,0,931,83,5,31,0,127,4,0,4,130,3,0,134,7,0,0,23,31,0,0,0,31,5,0,31,1332,170,114,44,1669,15,11,23,1693,107,0,1799,15,0,0,0,15,8,0,8,18,0,0,20,15,0,5,0,26,5,3,9,32,0,0,32,27,0,5,0,40,7,3,12,48,0,0,54,1365,172,120,48,1706,22,13,34,1739,113,0,1850,397,51,48,8,502,32,9,41,537,247,6,792,6,0,0,0,6,0,0,0,6,0,15,21,1765,225,170,62,2211,51,16,75,2285,361,18,2664
SED54304,116,3,0,3,122,5,0,127,1355,157,22,0,1533,24,10,36,1566,73,3,1637,1975,256,29,5,2270,29,7,33,2307,40,0,2343,286,46,24,3,362,4,0,4,360,4,4,367,14,0,0,7,17,0,0,0,17,0,9,29,3627,460,76,17,4177,53,17,77,4250,105,17,4377,46,0,0,0,46,8,0,8,49,5,0,56,93,6,0,0,95,3,0,3,98,6,0,97,134,5,0,0,139,4,0,10,149,6,0,160,3761,465,74,17,4318,65,17,83,4403,117,17,4535,900,111,22,4,1035,12,8,17,1049,120,0,1174,4,3,0,4,17,0,0,0,17,4,13,31,4665,575,96,26,5367,78,20,99,5467,242,31,5736
SED54403,7,0,0,0,7,0,0,7,2356,126,93,21,2590,35,0,42,2630,81,8,2719,2421,230,133,39,2825,7,0,8,2835,45,5,2884,330,24,86,6,449,0,0,0,443,17,0,456,34,3,0,47,83,0,0,0,83,3,0,91,5146,382,311,109,5946,42,3,51,5992,145,13,6150,49,0,0,3,53,12,0,12,59,10,0,70,68,6,10,6,87,7,4,9,99,7,0,102,120,6,11,4,141,11,4,19,160,9,0,171,5266,391,321,111,6086,56,8,69,6154,162,13,6327,1415,119,123,66,1720,44,15,64,1787,192,0,1978,24,0,0,11,28,0,0,0,28,0,55,86,6697,503,447,187,7839,103,28,127,7968,352,64,8386
SED54505,419,14,4,18,440,49,3,490,2831,340,42,12,3231,62,26,87,3318,189,5,3511,3424,468,39,27,3955,59,8,60,4021,117,13,4149,175,29,38,10,245,4,0,4,250,7,0,253,24,9,0,15,54,0,0,0,54,6,9,59,6448,840,125,66,7481,122,33,157,7633,314,26,7974,116,13,8,3,141,11,0,12,155,15,0,165,182,19,9,0,208,26,0,25,237,10,0,242,299,36,9,3,346,37,4,39,386,22,0,402,6749,878,134,66,7829,153,35,190,8019,332,26,8381,1687,216,60,25,1992,47,4,52,2043,204,3,2252,4,0,0,15,23,0,0,0,23,0,18,42,8442,1099,195,110,9846,201,44,246,10085,534,45,10673
SED54605,75,0,0,4,80,6,0,88,857,87,39,7,984,18,5,22,1006,58,0,1068,1356,181,76,19,1621,33,5,42,1665,74,6,1743,159,13,23,0,196,5,0,7,198,10,0,211,13,4,0,14,33,0,0,0,33,3,9,46,2390,280,127,35,2838,48,16,70,2902,146,14,3063,30,0,0,0,37,14,0,14,47,7,0,51,122,3,5,0,129,4,5,8,139,0,0,140,154,3,5,0,166,22,5,24,189,9,0,193,2539,284,139,35,2999,69,20,90,3090,156,14,3256,991,131,65,35,1224,53,4,57,1280,173,9,1456,9,0,0,6,13,0,0,0,13,0,17,27,3540,415,204,77,4237,128,23,147,4380,325,35,4740
SED54701,14,0,0,0,14,0,0,13,1039,77,11,18,1154,9,4,10,1161,71,0,1229,2163,204,39,16,2429,16,4,19,2447,62,4,2511,171,22,35,3,231,0,0,0,228,0,0,236,31,0,0,36,63,0,0,0,63,5,4,73,3407,310,93,72,3879,24,4,31,3907,137,6,4047,12,4,0,0,19,0,0,0,19,4,0,26,19,3,0,0,18,4,6,11,28,4,0,32,32,8,0,0,38,4,6,11,49,11,0,53,3439,318,93,72,3921,31,8,39,3954,145,6,4105,868,95,51,43,1057,28,13,36,1091,132,4,1226,10,0,0,0,13,0,7,7,19,0,18,35,4315,414,138,119,4990,55,22,75,5061,281,29,5373
SED54804,189,5,0,5,194,17,0,216,1593,194,30,0,1817,22,3,26,1843,76,0,1920,2919,311,65,13,3308,9,0,12,3318,64,3,3380,304,40,45,3,387,0,0,0,388,11,0,404,22,0,0,22,37,0,0,0,37,0,0,43,4829,545,142,40,5553,30,10,41,5593,148,6,5749,31,0,0,0,37,7,0,9,41,3,0,45,93,4,0,0,96,5,0,5,101,5,0,104,128,4,0,0,126,11,0,12,140,9,0,146,4959,553,142,40,5683,40,12,52,5735,157,6,5897,960,98,37,14,1107,12,3,13,1127,109,0,1234,4,0,0,3,3,0,0,0,3,0,17,21,5925,644,175,54,6792,56,9,63,6858,267,24,7148
SED54905,227,9,0,11,232,25,0,263,1543,165,31,0,1739,34,5,40,1780,95,7,1879,2197,264,22,10,2499,20,14,31,2526,72,5,2598,230,29,31,0,290,0,0,0,293,4,0,295,15,0,0,23,37,0,0,0,37,0,4,41,3993,457,87,27,4562,51,15,69,4636,173,12,4818,35,6,0,0,40,0,0,0,46,6,0,47,91,20,0,0,111,0,0,3,112,7,4,125,126,24,0,0,152,3,0,3,151,16,4,168,4118,485,87,27,4712,57,17,70,4783,188,15,4986,929,123,24,23,1097,22,9,27,1123,127,6,1255,0,0,0,4,8,0,0,0,8,3,20,30,5050,604,105,53,5818,72,29,100,5916,321,36,6272
SED55005,350,5,0,9,354,43,4,405,2513,312,40,11,2879,49,4,55,2934,139,0,3077,3194,423,69,33,3715,42,13,50,3767,98,3,3868,259,40,44,0,342,0,0,5,345,10,0,354,28,9,0,50,85,3,0,0,88,9,11,105,5992,783,150,99,7023,96,16,111,7135,260,11,7404,97,21,0,0,116,22,0,20,140,7,0,148,159,52,0,3,217,12,4,19,235,5,0,238,258,70,0,3,336,36,9,41,374,13,0,388,6248,856,151,104,7357,130,24,151,7513,271,11,7790,2480,409,80,55,3023,97,27,123,3147,378,6,3536,11,5,0,33,52,3,0,3,57,4,38,97,8744,1273,229,194,10437,233,47,279,10712,650,57,11427
SED55102,161,0,0,0,157,11,0,167,2198,209,75,13,2501,20,9,28,2530,99,14,2646,3079,286,115,27,3505,47,3,58,3559,89,6,3650,259,34,58,0,357,4,0,4,359,5,0,366,22,0,0,56,79,0,0,0,79,4,0,88,5562,535,251,94,6439,78,16,93,6529,200,24,6746,71,19,3,0,92,4,0,4,93,10,0,106,128,18,7,0,153,5,0,9,162,12,0,173,202,39,15,0,246,12,0,10,257,18,0,276,5758,564,261,94,6679,85,17,101,6783,221,24,7026,1598,213,92,49,1953,33,13,46,2002,190,6,2189,7,0,0,15,28,0,0,0,28,0,26,48,7369,786,350,164,8661,115,27,149,8812,407,49,9266
SED55202,226,3,0,7,228,50,5,281,1384,206,26,17,1627,42,12,52,1680,101,9,1798,1972,403,49,34,2458,26,12,36,2494,138,11,2646,176,44,28,7,256,6,0,9,260,10,4,281,27,6,0,37,76,0,0,0,76,3,4,87,3561,661,98,98,4418,74,28,98,4515,259,33,4806,56,17,0,3,78,16,4,15,93,13,0,109,146,49,4,4,200,16,4,22,224,12,0,236,203,65,4,11,280,29,10,40,313,32,0,348,3759,729,97,109,4697,98,38,141,4832,288,33,5151,1989,525,72,62,2649,115,24,141,2788,467,13,3267,27,0,0,30,59,0,0,0,59,4,37,106,5772,1255,173,202,7402,213,62,275,7679,764,85,8521
SED55306,20,0,0,0,20,0,0,27,1290,208,55,9,1572,16,0,15,1588,77,0,1668,2626,402,163,29,3214,26,7,32,3242,108,0,3360,171,33,49,5,257,0,0,5,262,4,0,267,17,0,3,28,50,0,0,0,49,4,0,57,4112,647,270,68,5097,39,12,49,5147,194,5,5351,17,0,3,0,25,5,0,5,30,5,0,32,48,0,7,0,62,3,0,3,69,4,0,72,66,5,12,0,87,3,0,11,95,10,0,104,4181,656,278,68,5185,44,13,56,5239,205,5,5450,869,138,61,24,1093,20,0,21,1118,106,0,1218,9,0,0,0,6,0,0,0,12,0,15,27,5057,791,341,95,6286,63,13,81,6368,308,25,6704
SED55405,103,0,0,6,107,17,0,126,1263,194,9,10,1471,19,10,29,1499,59,4,1562,1981,339,54,15,2391,32,10,39,2424,91,4,2519,260,45,35,0,333,6,0,0,340,8,3,349,7,0,0,14,22,0,0,0,23,0,0,29,3509,576,93,39,4220,55,18,68,4287,157,8,4456,56,5,0,0,56,0,0,0,64,3,0,63,116,19,0,0,136,11,0,16,149,3,0,153,177,21,0,0,198,13,0,14,210,3,0,224,3686,599,93,39,4420,68,20,85,4503,160,7,4675,961,212,27,30,1225,48,14,63,1287,167,7,1462,11,0,0,7,18,0,0,0,18,3,7,28,4657,810,120,66,5661,114,38,149,5814,333,24,6165
SED55504,238,8,0,8,243,17,3,264,2257,249,67,19,2585,36,3,38,2625,109,5,2732,3613,434,90,39,4178,39,4,39,4221,108,0,4328,311,49,75,10,446,15,5,17,460,25,0,484,21,0,5,54,83,0,0,0,83,0,8,91,6204,725,230,126,7288,81,10,95,7383,241,12,7637,57,5,5,0,66,4,0,4,68,5,0,75,125,3,3,5,142,5,4,3,145,7,0,152,179,6,9,8,203,11,4,9,212,13,0,227,6385,737,243,134,7492,94,15,109,7595,260,12,7861,1481,203,76,53,1812,34,3,39,1850,221,0,2071,14,0,0,18,37,0,0,0,42,0,27,65,7882,937,315,200,9339,131,15,150,9483,477,38,10004
SED55605,154,0,0,0,154,10,0,160,1973,177,57,17,2213,13,7,16,2237,129,0,2359,2857,277,121,27,3285,36,7,42,3331,105,0,3434,277,36,53,0,362,4,0,4,368,28,5,399,44,0,0,23,69,3,0,3,66,0,11,77,5149,490,232,67,5931,53,11,61,5997,256,17,6272,53,6,4,0,61,7,0,7,67,7,0,75,134,15,15,0,167,8,7,15,177,19,0,201,188,20,20,0,224,20,7,24,248,24,0,271,5333,507,250,68,6159,74,21,87,6248,282,17,6543,1774,193,151,60,2176,46,11,60,2242,194,3,2440,9,0,0,9,14,0,0,0,14,0,36,47,7116,705,397,139,8352,119,29,150,8500,472,60,9034
SED55706,14,0,0,0,11,0,0,11,1063,184,35,16,1297,23,0,24,1320,81,0,1407,2005,462,101,27,2591,4,5,13,2605,131,0,2741,118,26,57,3,200,0,0,0,200,12,0,219,30,0,0,39,74,0,0,0,73,0,0,77,3210,677,186,86,4168,28,8,38,4205,229,7,4440,7,0,0,0,14,0,0,0,14,6,0,12,33,15,0,0,55,0,0,0,52,3,0,59,44,17,0,0,63,0,0,0,66,3,0,74,3261,693,188,91,4233,28,10,35,4271,240,7,4515,803,157,62,46,1068,33,0,29,1101,166,6,1272,9,0,0,8,18,0,0,0,18,5,19,40,4073,856,249,141,5318,51,13,69,5385,408,28,5823
SED55802,214,5,3,14,224,36,0,263,2280,307,54,8,2651,45,14,62,2715,118,4,2840,3121,453,71,26,3669,43,4,49,3717,111,12,3845,303,48,36,3,393,0,0,0,393,13,3,406,46,6,3,25,77,0,0,0,77,7,3,83,5754,816,160,64,6793,92,23,113,6906,242,23,7180,81,13,0,0,94,3,8,8,96,15,0,114,148,40,10,0,196,5,4,12,205,4,0,206,228,50,10,0,283,7,10,21,304,19,0,325,5972,863,172,68,7077,106,26,131,7214,261,23,7499,2043,303,99,68,2508,82,19,104,2617,391,13,3026,34,9,0,41,78,0,0,0,78,0,33,111,8046,1176,268,175,9665,190,48,242,9904,652,74,10634
SED55905,166,4,0,3,166,14,0,188,1178,142,31,6,1360,23,12,36,1392,94,4,1490,2093,248,51,16,2406,16,11,22,2427,78,6,2509,244,24,37,0,304,3,3,4,307,11,0,315,9,0,0,17,34,0,0,0,34,0,4,36,3529,412,111,38,4101,34,26,56,4157,177,11,4350,26,13,0,0,42,13,0,13,50,5,0,54,76,19,0,0,95,0,0,0,100,5,3,102,110,25,0,0,135,13,0,15,148,5,3,158,3634,443,115,39,4234,48,23,70,4304,186,15,4506,859,110,33,14,1021,32,5,37,1063,127,0,1195,0,0,0,0,7,0,0,0,7,0,9,17,4501,548,155,53,5264,80,30,109,5375,315,28,5714
SED59494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60105,39,0,0,0,43,6,0,48,769,143,12,0,923,19,10,24,951,51,0,995,1322,200,8,3,1532,10,0,9,1544,37,3,1580,121,20,16,0,156,0,0,0,156,3,0,156,4,0,0,5,10,0,0,0,10,0,0,11,2209,357,37,3,2615,30,15,39,2658,87,4,2748,18,3,0,0,23,0,0,0,23,3,0,23,23,11,0,0,29,0,4,3,33,6,0,38,34,17,0,0,49,0,4,3,53,5,0,58,2248,373,37,3,2666,32,16,44,2710,92,4,2806,489,118,8,9,619,25,0,27,650,103,5,751,8,4,0,4,10,0,0,0,10,0,0,11,2742,496,49,12,3295,58,15,71,3369,196,9,3572
SED60106,9,0,0,0,9,5,0,10,161,21,8,0,187,3,0,3,190,23,0,218,369,45,13,10,442,11,0,11,450,17,0,465,24,8,6,3,44,0,0,0,44,3,0,44,3,0,0,8,13,0,0,0,13,0,0,18,559,73,18,27,679,14,0,14,692,45,0,739,0,0,0,0,0,5,0,5,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,5,0,5,11,0,0,12,563,81,18,27,689,19,0,19,707,54,0,756,127,31,0,3,162,9,0,9,166,48,0,211,0,0,0,0,0,0,0,0,0,0,8,9,690,104,21,33,845,23,0,23,870,99,8,974
SED60113,62,0,0,0,62,7,0,68,1201,188,23,7,1426,11,6,19,1443,61,3,1506,2145,346,46,20,2553,30,3,37,2589,84,0,2668,243,50,25,4,311,0,0,0,314,16,0,324,21,5,0,20,41,0,0,0,41,5,0,44,3611,581,95,50,4335,42,13,53,4390,159,3,4545,17,4,0,0,19,4,0,4,24,3,0,28,28,12,0,0,38,0,0,0,38,9,0,43,39,19,0,0,58,4,0,4,64,12,0,76,3651,599,95,50,4393,46,13,59,4451,172,3,4617,730,177,21,23,946,22,13,42,988,145,0,1132,0,4,0,0,4,0,0,0,4,0,13,13,4377,775,117,71,5337,73,27,99,5442,313,14,5765
SED60115,32,0,0,0,31,11,0,42,838,161,12,8,1023,12,11,17,1043,85,4,1131,1444,353,36,17,1848,24,3,25,1875,128,7,2002,129,27,18,0,179,4,0,6,183,4,0,193,30,0,0,15,46,0,0,0,47,3,6,52,2437,538,76,41,3096,40,16,58,3151,219,10,3384,18,8,0,0,33,16,0,16,45,15,0,63,36,16,0,0,51,13,3,22,75,6,0,79,54,26,0,0,82,34,3,34,116,29,0,145,2489,563,76,41,3172,73,18,98,3268,247,10,3526,792,210,26,39,1067,54,15,74,1137,420,0,1564,3,0,0,6,11,0,0,0,11,0,10,17,3289,774,103,83,4246,130,42,167,4417,669,18,5105
SED60207,47,0,0,0,47,9,0,52,1020,143,27,7,1201,16,14,26,1227,50,0,1279,1653,263,63,11,1995,15,9,30,2021,86,0,2111,147,16,33,0,189,0,0,0,189,6,0,197,18,0,0,15,33,0,0,3,35,0,5,42,2837,420,119,36,3418,36,23,59,3476,147,5,3626,22,3,0,0,34,7,3,10,47,4,0,50,59,8,6,4,67,12,0,12,83,3,0,87,84,17,6,4,106,16,3,21,124,6,0,134,2919,435,127,44,3519,55,27,77,3603,157,5,3765,583,171,35,30,815,38,9,45,862,259,6,1123,4,0,0,6,16,0,0,0,16,0,11,20,3515,606,159,76,4348,86,34,122,4472,416,21,4906
SED60208,40,0,0,0,40,0,0,38,789,150,27,3,967,16,11,26,988,62,0,1058,1616,214,44,25,1892,18,6,23,1919,79,0,1998,170,23,27,3,224,0,0,0,225,6,0,236,12,0,0,30,43,0,5,5,44,0,0,47,2587,381,95,56,3124,41,14,52,3180,150,5,3332,13,3,4,0,27,6,0,6,33,0,0,33,34,5,0,0,38,7,0,7,41,6,0,54,49,9,4,0,63,9,0,11,74,6,0,86,2638,390,103,59,3188,50,17,69,3255,161,5,3420,593,153,34,8,792,27,18,44,833,165,4,1006,0,6,0,0,7,0,0,0,7,0,6,16,3234,556,136,67,3991,76,36,106,4098,325,19,4437
SED60209,27,0,0,0,27,9,0,33,959,139,37,10,1146,10,13,20,1171,87,0,1259,1824,226,54,19,2117,25,6,29,2152,99,10,2259,199,23,33,0,252,0,0,0,259,9,0,267,19,0,0,37,58,0,0,0,58,0,0,57,2992,384,129,71,3578,31,21,59,3636,198,11,3843,24,5,4,0,37,12,0,12,44,8,0,50,42,12,0,0,56,4,0,7,59,8,0,61,73,18,4,0,87,14,0,13,103,12,0,115,3065,405,133,71,3668,45,20,70,3738,208,11,3954,727,123,42,24,919,37,10,41,965,284,0,1246,11,0,0,0,11,0,0,0,11,0,9,22,3802,525,175,91,4596,81,31,110,4710,494,21,5223
SED60301,17,0,0,0,17,5,0,21,480,87,19,3,585,3,7,5,592,33,0,626,650,145,14,6,810,15,3,17,827,39,3,873,96,16,9,0,118,0,0,0,118,10,0,127,0,5,0,4,5,0,0,0,5,0,3,8,1217,253,46,13,1523,18,9,23,1552,79,4,1635,17,6,0,0,21,4,0,4,27,6,0,28,24,9,0,0,26,0,0,0,26,0,0,30,36,11,0,0,49,4,0,4,50,5,0,56,1258,261,46,13,1574,19,9,29,1602,86,4,1695,312,58,12,10,391,15,5,20,412,91,0,510,0,0,0,0,6,0,0,0,6,0,5,11,1574,323,53,27,1970,36,9,48,2020,180,13,2211
SED60302,70,0,0,3,71,24,0,102,830,191,10,7,1036,22,7,28,1063,63,5,1124,1420,384,14,3,1819,12,6,21,1839,83,3,1931,147,30,36,3,213,0,0,0,215,12,0,224,7,14,4,19,35,0,0,3,39,6,0,48,2407,612,54,34,3107,31,19,51,3158,166,3,3329,42,13,0,0,58,14,0,15,71,10,0,78,44,10,0,0,61,5,8,10,73,10,0,85,91,28,0,0,119,17,8,28,149,19,0,163,2496,638,58,34,3230,49,31,79,3304,175,3,3492,662,232,28,12,933,39,4,45,976,277,3,1258,13,0,0,0,16,0,0,0,16,0,10,24,3166,874,84,49,4174,90,35,122,4297,461,15,4776
SED60303,97,0,0,0,98,17,0,118,1283,262,23,5,1568,15,5,14,1589,64,0,1658,1627,556,22,7,2213,11,4,12,2225,60,0,2280,133,41,27,0,207,7,0,5,212,12,3,230,13,8,0,9,29,0,0,0,29,6,0,31,3063,866,72,15,4014,30,6,36,4053,138,4,4196,9,10,0,0,14,0,0,0,15,5,0,21,52,13,0,6,71,0,0,3,67,3,0,78,62,18,0,6,88,0,0,3,91,14,0,100,3124,885,72,19,4101,28,10,41,4139,147,4,4297,365,110,28,0,502,20,0,27,529,74,0,604,0,4,0,9,6,0,0,0,6,0,3,11,3493,998,95,27,4611,55,17,62,4681,221,10,4910
SED60304,5,0,0,0,5,0,0,5,16,5,0,0,22,0,0,0,22,0,0,22,20,11,4,0,30,0,0,0,30,0,0,30,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,14,5,0,54,0,0,0,54,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,16,5,0,56,0,0,0,56,0,0,56,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,44,16,5,0,64,0,0,0,64,0,0,64
